utrip_id,city_id,hotel_country
4251485_1,26503,Gondal
4260115_1,47759,Osterlich
4286595_4,27237,Glubbdubdrib
4287626_3,22065,Leutonia
4307235_3,47759,Osterlich
4315740_1,22810,Fook Island
4330266_2,19226,Cobra Island
4331674_2,17127,Fook Island
4374917_1,64436,Yerba
439546_2,42282,Yerba
4409325_1,1187,Fook Island
4456831_1,13150,Alvonia
4479557_1,48222,Bozatta
4494031_3,51259,Oceania
4500203_1,57178,Elbonia
4513163_2,40910,Elbonia
4516240_1,55763,Bozatta
4532829_1,53014,Cobra Island
4567952_1,27866,Yerba
4571062_2,15583,Gondal
4576602_1,47540,Kangan
4636882_1,8861,Alvonia
4652757_1,51302,Fook Island
4668470_1,2122,Gondal
4675370_2,46411,Osterlich
4693424_1,14765,Yerba
4700793_1,36063,Gondal
4705673_1,20514,Glubbdubdrib
4748989_1,59588,Cobra Island
4754223_1,62870,Gondal
4754411_1,28517,Osterlich
476784_2,35543,Santa Prisca
4775776_1,27624,Santa Prisca
4800695_2,43073,Gondal
4848267_1,217,Glubbdubdrib
4861477_2,61543,Santa Prisca
4898371_1,47499,Kangan
4905954_1,51182,Fook Island
4910750_1,55073,Sylvania
4954764_1,21555,Alvonia
4978087_1,5682,Holy Britannian Empire
4987601_3,52186,Elbonia
5000397_4,67334,Slaka
5057443_1,5860,Kangan
5078226_1,5568,Bozatta
5083985_3,7530,Glubbdubdrib
5084186_1,7246,Drusselstein
5086881_1,13352,Fook Island
510447_3,29319,Cobra Island
5126066_1,64790,Elbonia
5164498_1,23921,Cobra Island
516_1,43302,Nevoruss
5190198_3,28273,Holy Britannian Empire
5205211_1,24910,Fook Island
5207492_1,10359,Robo-Hungarian Empire
5208083_1,51790,Cobra Island
5237995_8,7423,Novistrana
5299161_3,14646,Drusselstein
5317352_2,56202,Bartovia
5344711_2,7761,Cobra Island
5355206_1,36446,Glubbdubdrib
5357257_2,17127,Fook Island
5379119_2,63977,Cobra Island
5409981_11,37689,Gondal
5412181_1,55196,Dawsbergen
5445711_1,66132,Fook Island
5450103_3,18508,Bandaria
5451023_1,52818,Elbonia
5496239_1,23714,Glubbdubdrib
5512057_1,10654,Fook Island
5536831_1,65690,Kamistan
5545816_1,49668,Rolisica
5558437_1,61307,Yudonia
5564931_1,62328,San Sombrèro
5565000_1,20345,Fook Island
5624810_1,22469,Cobra Island
5702003_2,47700,Bozatta
5730824_1,56582,Lilliput
5742432_1,55763,Bozatta
5757314_1,23921,Cobra Island
580867_1,17013,Borginia
5824248_1,56893,Kamistan
5826117_2,36530,Rolisica
5836228_2,43779,Gondal
585303_1,9526,Kangan
5864523_1,21578,Aldovia
5872733_1,58819,Fook Island
5901433_1,33107,Gondal
5903467_1,4329,Fook Island
5936597_1,19771,Patusan
5966232_1,7978,Fook Island
5968039_1,20345,Fook Island
5970146_1,61320,Bozatta
6035145_1,8462,Rolisica
6037417_1,47499,Kangan
6065589_1,31127,Bozatta
607976_1,55044,Pullamawang
6087674_1,9608,Fook Island
6112588_1,20345,Fook Island
6124539_1,66648,Glubbdubdrib
6135743_1,6659,Rolisica
6142914_2,15990,Holy Britannian Empire
6146804_1,56983,Kangan
6149081_1,29314,Edonia
615705_1,17013,Borginia
618020_3,51517,Sarkhan
6180903_1,12594,Fook Island
6185923_2,50260,"Altis and Stratis, Republic of"
6187239_1,4483,Santa Prisca
621870_1,54969,Gondal
6224462_2,29319,Cobra Island
6225884_1,57658,Leutonia
6248753_1,19391,Axphain
631256_1,56173,Alvonia
649681_1,44838,Santa Prisca
668530_1,39052,Gondal
689866_1,382,Fook Island
696311_3,28154,Atlantis
702842_1,27404,Cobra Island
707124_2,20345,Fook Island
711256_5,42276,Cobra Island
721273_1,37352,Aslerfan
723423_3,16521,Carjackistan
728513_1,9723,The Devilfire Empire
746638_2,2416,Drusselstein
768805_2,48483,Cobra Island
777947_1,66648,Glubbdubdrib
782899_1,56503,Axphain
790305_6,62185,Axphain
790504_1,35085,Cobra Island
793030_1,47527,Holy Britannian Empire
793212_1,11652,Borginia
80523_1,29319,Cobra Island
833428_1,29319,Cobra Island
850015_1,20877,Glubbdubdrib
860894_1,62795,Glubbdubdrib
877806_1,31352,Holy Britannian Empire
878180_1,17764,Rook Islands
899043_2,40960,Edonia
942875_1,6994,Kumbolaland
963045_1,34478,Kangan
96746_1,29770,Elbonia
1014208_1,25025,Norland
1024998_1,36063,Gondal
1026941_1,47360,Fook Island
1028707_1,48483,Cobra Island
1034518_1,3082,Holy Britannian Empire
1076230_1,63291,Axphain
1088775_1,30765,Tcherkistan
109017_1,2127,San Sombrèro
1093427_2,3082,Holy Britannian Empire
1094135_1,62185,Axphain
1116412_4,56893,Kamistan
1121635_8,51291,Glubbdubdrib
1123858_1,14549,Kangan
1139576_1,28384,Gondal
1140366_4,17775,Novistrana
1172376_1,51612,"Novoselic, The Kingdom of"
1175353_1,28319,Novistrana
1184917_1,4202,Kangan
118636_2,49668,Rolisica
1188343_1,27269,Gondal
1198603_3,35108,Gondal
1201082_1,35710,Patusan
1202190_1,36063,Gondal
1248246_2,64824,Santa Prisca
1264512_2,13375,Elbonia
1331251_1,51259,Oceania
1350388_1,20001,Pullamawang
1384350_2,45135,Cobra Island
1392032_1,55529,Kangan
1406443_1,26436,Nova Africa
1466281_2,48828,Fook Island
1479527_1,55044,Pullamawang
1485619_1,31870,Fook Island
1512635_8,59713,Novistrana
1520514_1,16826,Elbonia
156337_1,26436,Nova Africa
157667_1,60222,Borginia
1581682_1,29690,Bartovia
1586127_1,33470,Pullamawang
1600334_1,40228,Patusan
1615791_2,56568,Drusselstein
162265_3,17013,Borginia
1625233_1,382,Fook Island
1638884_2,10485,Kangan
1647670_2,63151,Borginia
1649954_2,43166,Elbonia
1664895_1,7192,Gondal
1699468_2,62328,San Sombrèro
170645_2,10092,Cobra Island
1707865_1,31890,Rolisica
1720411_1,8055,Bozatta
1754100_1,21821,Elbonia
176826_1,62047,Fook Island
1809760_1,29319,Cobra Island
1809895_2,61612,Robo-Hungarian Empire
1833214_1,47486,Holy Britannian Empire
1835854_3,10489,Samavia
1847451_2,8462,Rolisica
1853528_1,7551,Bozatta
1877210_4,48840,Gondal
1882845_1,6582,Sokovia
1890733_1,64876,Fook Island
1900300_1,21741,Gondal
1901588_1,63977,Cobra Island
1922899_1,6431,Pullamawang
1961968_2,40710,Osterlich
1970703_1,19737,Glubbdubdrib
1977999_1,64876,Fook Island
1995738_1,21092,Bozatta
20163_2,34305,Glubbdubdrib
2019545_1,31890,Rolisica
2030131_1,28186,Gondal
2036187_1,52815,Aldovia
2045212_3,65856,Holy Britannian Empire
204759_1,29770,Elbonia
2077210_1,51291,Glubbdubdrib
2086333_2,29319,Cobra Island
2099653_1,8142,Sylvania
2113957_2,17127,Fook Island
211873_1,26436,Nova Africa
2141380_1,47813,Bartovia
2149084_1,51291,Glubbdubdrib
2156658_1,41620,Carjackistan
2159872_1,17127,Fook Island
216531_1,54174,Elbonia
2182698_2,29319,Cobra Island
2185624_1,3911,Kasnia
2186767_1,63291,Axphain
2196615_4,36599,Cobra Island
2202184_1,64824,Santa Prisca
2261873_1,55763,Bozatta
227039_1,66533,Kangan
2277990_1,51790,Cobra Island
2286065_1,29907,Dawsbergen
2288937_1,18508,Bandaria
2297641_1,51765,Nevoruss
2315962_1,4932,Borginia
2317899_1,4932,Borginia
2342891_1,37964,Brobdingnag
2345404_1,5781,Santa Prisca
239163_1,5071,Leutonia
2394929_2,7410,Kasnia
2403626_2,17990,Carpathia
2443211_1,62977,Gondal
2463103_1,38554,Cobra Island
2478498_1,31627,Yerba
2491043_1,29770,Elbonia
2502533_3,26022,Borginia
2508800_1,37874,Holy Britannian Empire
2526911_1,17127,Fook Island
253009_1,2748,Leutonia
2531112_2,48743,Gondal
2539638_1,14827,Fook Island
2568155_1,22490,Fook Island
2568579_2,62185,Axphain
2571776_1,49818,Kamistan
257378_1,47499,Kangan
2580790_4,41009,Cobra Island
2607985_1,29770,Elbonia
263535_2,16521,Carjackistan
2638132_1,23654,Glubbdubdrib
264410_1,54868,Slaka
264776_1,12308,Santa Prisca
2712796_1,40521,Fook Island
2755118_1,12261,Eurasia
2786509_1,28115,Grenyarnia
2815770_1,37740,Naruba
2826598_1,39,Bozatta
2832428_1,49668,Rolisica
2844605_1,9239,Fook Island
2848179_3,48488,Kumbolaland
2851257_3,52088,Santa Prisca
2860384_2,27404,Cobra Island
2886321_1,47759,Osterlich
2888943_1,32632,Yerba
2930792_1,47759,Osterlich
2935526_1,33890,Borginia
2952957_1,45596,Bozatta
3000681_2,51291,Glubbdubdrib
3003904_1,9355,Edonia
3034122_1,13530,Alvonia
3061749_1,10485,Kangan
3069612_1,52815,Aldovia
3090171_1,56582,Lilliput
3185051_2,8344,Cobra Island
3208147_1,67334,Slaka
3209561_1,15332,Fook Island
323933_1,51790,Cobra Island
3254804_2,61931,Elbonia
3267144_1,52815,Aldovia
3271826_2,51765,Nevoruss
3274983_1,30628,Gondal
3306464_3,48483,Cobra Island
33070_4,67353,Elbonia
3316884_2,36435,"Braganza, Dominion of"
3326255_1,29770,Elbonia
3329586_1,18673,Cobra Island
334251_2,7897,Carpathia
3380061_1,28479,Drusselstein
3384412_1,51517,Sarkhan
3394776_1,61719,Cobra Island
3401921_1,31114,Gondal
3416565_1,51302,Fook Island
3427691_1,51259,Oceania
345557_2,47499,Kangan
3459313_1,1745,Elbonia
3460167_1,12695,Gondal
347499_1,23714,Glubbdubdrib
3476774_1,24258,Bozatta
3510630_1,3763,Glubbdubdrib
3553921_1,49715,Grand Fenwick
3582263_2,17157,Mypos
3588144_1,4932,Borginia
362607_1,29285,Gondal
363895_3,66648,Glubbdubdrib
3640922_1,47499,Kangan
3649386_2,44320,Gondal
3654973_1,11757,Kumbolaland
3674447_1,26436,Nova Africa
3674643_1,21766,Gondal
3718913_3,53363,Elbonia
3738256_1,61320,Bozatta
3740123_1,50216,Bartovia
3757302_1,50260,"Altis and Stratis, Republic of"
3764452_1,61020,Fook Island
3767289_1,58202,The Devilfire Empire
3789014_1,26235,Alvonia
3834356_1,37175,Gondal
385009_1,62185,Axphain
3862629_1,35210,Elbonia
38688_1,34123,Cobra Island
3893593_1,66815,Cobra Island
3894353_1,27404,Cobra Island
3925668_3,42482,Fook Island
3959564_1,22251,Gondal
3986376_1,42716,Alvonia
3997399_2,55284,Rolisica
4001700_1,45428,Bozatta
4015822_1,20967,Bozatta
403586_4,16521,Carjackistan
4042808_2,48054,Congaree Socialist Republic
4045785_2,18508,Bandaria
4080017_1,4652,Cobra Island
409050_2,49668,Rolisica
4112919_1,20359,Fook Island
4115594_6,25025,Norland
4126031_1,33034,Bartovia
4139494_2,60274,Slaka
4164374_2,15065,Gondal
4201134_3,5420,Grenyarnia
421136_1,61678,Genosha
4226581_1,48488,Kumbolaland
4237992_2,60237,Kangan
4250258_1,17013,Borginia
4319997_1,51259,Oceania
4324810_1,40702,Bolumbia
4342666_1,2078,Kasnia
435972_1,24812,Kasnia
4366512_1,57794,Fook Island
4367265_2,57266,Alvonia
4381805_1,56198,Elbonia
4390526_1,63417,Gondal
4411894_1,38600,Mypos
4413278_1,53434,Lilliput
4428346_1,35160,Osterlich
4433036_1,3763,Glubbdubdrib
4464479_1,4065,Cobra Island
4467654_2,54092,Gondal
4497441_3,6582,Sokovia
4525233_1,1297,Nova Africa
4537258_1,46854,Leutonia
4562035_1,65202,Rolisica
4570119_1,42478,Glubbdubdrib
4578828_1,36063,Gondal
4587132_1,33713,Fook Island
4589436_1,48968,Cobra Island
4592255_2,29583,Bahari
4650051_1,38594,Elbonia
4657723_1,12210,Dawsbergen
4658153_2,58741,Bartovia
466885_1,13150,Alvonia
4671593_2,47486,Holy Britannian Empire
4687559_1,25496,Alvonia
4690998_1,47759,Osterlich
4697278_1,51746,Aslerfan
4699445_1,58372,Gondal
4700791_1,23921,Cobra Island
4727118_1,21929,Dawsbergen
4749191_1,32988,Tcherkistan
4753954_1,12308,Santa Prisca
4763684_1,41346,The Devilfire Empire
4764668_1,38396,Cobra Island
477215_1,22490,Fook Island
4787422_1,29770,Elbonia
4811551_1,36518,Axphain
4838162_1,23714,Glubbdubdrib
4855782_1,17127,Fook Island
48646_1,63978,Bozatta
4875685_1,14264,Osterlich
4896336_1,12887,Axphain
490799_1,28733,Kangan
4927263_1,32727,Congaree Socialist Republic
4940061_1,18421,Gondal
4947019_1,21562,Glubbdubdrib
4951410_1,30520,Glubbdubdrib
4954872_1,62185,Axphain
4964744_1,3814,Kangan
497770_1,44224,Alvonia
4985210_1,17013,Borginia
4989015_24,56226,Gondal
499794_4,43928,Gondal
5012483_1,41383,Fook Island
502464_1,45923,Glubbdubdrib
5042778_1,7423,Novistrana
5044651_1,56198,Elbonia
506573_1,36435,"Braganza, Dominion of"
5104402_1,52567,Holy Britannian Empire
5111963_1,4932,Borginia
5171268_1,45393,Axphain
5185444_1,47499,Kangan
5208218_1,9698,Bozatta
5209812_1,42682,Cobra Island
5214276_7,36063,Gondal
5221458_1,31529,Tcherkistan
5241713_4,60966,Patusan
5243854_2,28115,Grenyarnia
5267792_1,17127,Fook Island
5274614_1,17044,Kangan
5300942_2,41178,Dawsbergen
5311103_1,18875,Elbonia
5317512_2,34474,Cobra Island
5328672_1,23921,Cobra Island
5337039_2,45682,Patusan
5339780_1,28115,Grenyarnia
5349639_1,56498,Fook Island
536036_1,19448,Nova Africa
537_1,54742,Halla
5423436_2,64876,Fook Island
5478645_1,4574,Borginia
5495516_1,6327,Bozatta
5529114_1,16521,Carjackistan
5553011_1,28330,Borginia
555868_2,27353,Bozatta
5567162_1,10485,Kangan
5584284_2,61569,Leutonia
5591094_3,17013,Borginia
5690321_3,46854,Leutonia
5695447_3,1054,Kumbolaland
5697458_1,10580,Gondal
5698159_1,23921,Cobra Island
5717854_5,43681,Cobra Island
5751100_2,57658,Leutonia
5787444_1,63151,Borginia
5803592_2,50075,The Devilfire Empire
5840938_2,2612,Holy Britannian Empire
5848608_1,3763,Glubbdubdrib
5848849_1,44103,Santa Prisca
5858389_1,8335,Cobra Island
5860533_1,6327,Bozatta
5868630_1,2416,Drusselstein
5877130_2,6582,Sokovia
5878745_3,24507,The Devilfire Empire
589085_1,51254,Dawsbergen
5903159_1,50957,Borginia
5961475_1,40228,Patusan
5972614_1,6936,Fook Island
5976406_1,62185,Axphain
597740_10,66020,Gondal
5989858_2,47378,Fook Island
5991157_1,17127,Fook Island
5995932_1,32791,Sylvania
6017721_1,12308,Santa Prisca
6022876_1,4202,Kangan
6032516_1,52815,Aldovia
6058851_2,14549,Kangan
6079496_1,14701,Borginia
6089463_1,67073,Cobra Island
6094941_5,8163,Slaka
6108568_1,59593,Gondal
6116550_1,52815,Aldovia
6117541_1,10485,Kangan
6126344_1,20392,Gondal
6167877_1,4021,Elbonia
6211692_1,26235,Alvonia
6216825_1,56568,Drusselstein
621877_1,36103,Yerba
6231740_2,5942,Bozatta
6252929_2,2748,Leutonia
629097_1,9586,Sokovia
637690_2,47499,Kangan
642281_1,38005,Gondal
648549_1,47499,Kangan
659693_1,3763,Glubbdubdrib
66316_1,53213,Bozatta
666869_1,47470,Gondal
688434_3,2416,Drusselstein
717430_2,38314,Axphain
736614_1,40871,Patusan
744111_1,37601,Elbonia
753135_1,7410,Kasnia
766961_4,54092,Gondal
782299_1,2416,Drusselstein
787013_3,51259,Oceania
802777_1,36020,Mypos
809513_2,10485,Kangan
815734_1,16521,Carjackistan
823723_1,37407,Glubbdubdrib
826326_3,11400,Cobra Island
838615_4,13777,Aslerfan
841547_2,59520,Yerba
857725_1,64664,Cobra Island
865285_1,6582,Sokovia
867366_1,20345,Fook Island
870848_51,62185,Axphain
884231_2,17429,Cobra Island
901614_1,29770,Elbonia
908926_1,18548,Yudonia
97694_2,29285,Gondal
983437_1,26235,Alvonia
99183_2,55763,Bozatta
1023775_1,24019,Cobra Island
1042025_1,4932,Borginia
1075741_9,17707,Bartovia
1081939_2,45188,Sylvania
1130326_3,52478,Cobra Island
1130365_1,56184,Sokovia
1169646_1,17127,Fook Island
1183670_4,49818,Kamistan
118372_2,67176,Rolisica
1219759_1,53070,Yerba
1278370_5,25286,Laurania
1294090_1,47867,Nova Africa
1303060_1,8163,Slaka
130719_1,8462,Rolisica
1331600_1,57820,Russian Democratic Union
1350831_1,51259,Oceania
1360174_1,37801,Nevoruss
1363966_1,67307,Nova Africa
138106_1,26266,Edonia
1410817_3,63338,Alvonia
1433061_1,36063,Gondal
1452744_1,62611,Idris
1456741_3,7928,Cobra Island
1470087_2,25905,Kasnia
1476907_1,20392,Gondal
153993_1,40657,Fook Island
155347_4,13530,Alvonia
1556262_1,32988,Tcherkistan
1563584_2,30795,Nevoruss
1564006_1,26235,Alvonia
1595805_1,42159,Glubbdubdrib
1652009_1,47499,Kangan
1665387_1,28115,Grenyarnia
1690334_1,14827,Fook Island
1704872_1,66812,Sylvania
1706651_1,36063,Gondal
1715161_1,51765,Nevoruss
1719317_2,29996,Bahavia
1731203_2,49658,Cobra Island
1737891_2,17157,Mypos
1751429_1,35549,Drusselstein
1765358_5,24783,Yerba
1775979_1,27404,Cobra Island
1776992_1,18835,Elbonia
1789705_4,63653,Rolisica
1817708_1,55926,Zephyria
1882687_3,57658,Leutonia
1918035_1,9161,Bozatta
193290_1,51517,Sarkhan
1956159_1,53434,Lilliput
1984825_3,6582,Sokovia
1995935_1,43606,Marina Venetta
2008475_1,29319,Cobra Island
2026914_2,23714,Glubbdubdrib
2044766_1,56450,Gondal
2046104_1,5635,Gondal
2058723_3,9723,The Devilfire Empire
208537_1,23714,Glubbdubdrib
2105286_1,51291,Glubbdubdrib
2128443_2,15567,Cobra Island
2144924_1,49473,Bultan
21636_1,17127,Fook Island
2166463_1,46411,Osterlich
2230536_1,47486,Holy Britannian Empire
2231754_2,17127,Fook Island
2236484_1,23634,Santa Prisca
224855_1,23921,Cobra Island
2250667_1,51291,Glubbdubdrib
2252381_2,38196,Gondal
2264140_2,58178,Gondal
2266344_1,46790,Nevoruss
2293574_1,64269,Carpathia
2327996_1,35160,Osterlich
2333150_1,2416,Drusselstein
2336860_1,66648,Glubbdubdrib
2377572_1,47759,Osterlich
2409569_1,25286,Laurania
2430696_2,17013,Borginia
2431637_1,51765,Nevoruss
2462931_5,3082,Holy Britannian Empire
2467710_1,32821,Cobra Island
246896_1,4932,Borginia
246995_2,17127,Fook Island
2480779_1,18820,Cobra Island
2482804_1,25158,Fook Island
2494815_1,36063,Gondal
25138_1,10485,Kangan
2516867_2,29048,Gondal
2517701_1,20710,Coalition States
2519140_1,28256,Borginia
2552913_1,15606,Yerba
2556709_1,14549,Kangan
257293_2,55128,Fook Island
2577768_1,7653,Cobra Island
2592971_1,29314,Edonia
2609866_1,49818,Kamistan
2654297_2,5293,Fook Island
2682234_1,10485,Kangan
2691098_1,36063,Gondal
2758216_1,21929,Dawsbergen
2780696_1,31890,Rolisica
2780713_1,29770,Elbonia
2844511_1,57339,Fook Island
2885262_1,1909,Glubbdubdrib
2901180_7,58819,Fook Island
2908868_1,52591,Glubbdubdrib
2916907_1,37874,Holy Britannian Empire
2925649_1,39117,Gondal
2935998_1,50957,Borginia
2943721_1,41643,Gondal
294691_1,10485,Kangan
2992636_1,6582,Sokovia
3000748_1,8766,Patusan
3006964_1,47499,Kangan
3031806_1,23714,Glubbdubdrib
3037157_1,24820,Kasnia
3075391_2,21929,Dawsbergen
3094703_1,60143,Patusan
3100534_2,22868,Patusan
3126845_2,44869,Elbonia
3158327_1,17013,Borginia
3158847_4,58969,Fook Island
3164522_1,62185,Axphain
316888_2,23921,Cobra Island
3207513_2,65524,Elbonia
321595_1,19444,Carpathia
3216737_4,3763,Glubbdubdrib
3241149_3,4476,Gondal
3258012_3,43329,Cobra Island
3263298_5,24194,Elbonia
327482_1,61320,Bozatta
3282812_1,15666,Novistrana
329089_2,51259,Oceania
3295373_1,4932,Borginia
3313450_2,23472,Santa Prisca
332444_1,17013,Borginia
3336867_1,26436,Nova Africa
337747_1,6327,Bozatta
3381486_1,63793,Bozatta
3396193_1,47470,Gondal
3406622_7,18650,Gondal
3407478_3,67365,Kasnia
3415348_1,65856,Holy Britannian Empire
3433130_1,17013,Borginia
3437523_1,47499,Kangan
3484287_1,40776,Lilliput
3508924_1,31870,Fook Island
3515204_3,6720,Nevoruss
3523168_1,51999,Patusan
3524051_1,35599,Kamistan
3527455_2,17127,Fook Island
354322_1,55128,Fook Island
3546419_1,64876,Fook Island
3562766_1,66648,Glubbdubdrib
3572261_3,20345,Fook Island
358182_1,7060,Fook Island
3608792_1,1187,Fook Island
365581_1,16521,Carjackistan
3666994_1,39702,Fook Island
3677936_1,28330,Borginia
370413_1,17775,Novistrana
3709429_1,43329,Cobra Island
3734651_1,55196,Dawsbergen
376679_1,12308,Santa Prisca
3777116_2,12108,Santa Prisca
3808669_1,950,Pullamawang
3818226_1,43306,Carpathia
3826111_3,30768,Gondal
3826775_3,23921,Cobra Island
3842889_1,23921,Cobra Island
3870957_1,5229,Gondal
3875355_1,30264,Carjackistan
3890608_2,46608,Cobra Island
394722_1,60222,Borginia
3953792_1,57734,Axphain
3966459_3,4240,Fook Island
3971903_1,10497,Cobra Island
3977782_1,9014,Gondal
4008398_1,47499,Kangan
4017496_1,20345,Fook Island
402129_1,31577,Cobra Island
4073682_2,29207,Cobra Island
4080862_1,8725,Gondal
4088958_1,23714,Glubbdubdrib
4091258_3,2078,Kasnia
4111902_1,53793,Sokovia
4168909_2,17013,Borginia
4175321_1,11457,Cobra Island
4207433_1,60956,Cobra Island
4209741_2,28115,Grenyarnia
4223964_1,51765,Nevoruss
4241815_1,17438,Rolisica
429483_1,36530,Rolisica
4298558_2,35850,Rook Islands
431768_1,17127,Fook Island
4327084_1,8445,Gondal
4348362_1,19951,Bozatta
4358461_1,20900,Alvonia
4388090_1,3168,Leutonia
4400848_1,47499,Kangan
4441257_1,21997,Isla Island
4453210_1,5487,Axphain
4459994_3,34478,Kangan
4465959_2,7809,Halla
4521044_1,63151,Borginia
4528398_2,59520,Yerba
4546325_1,47527,Holy Britannian Empire
4553617_1,43384,Cobra Island
4554236_1,63250,Nevoruss
4580096_1,48483,Cobra Island
4584688_1,39509,Rolisica
4588049_1,1909,Glubbdubdrib
4620654_1,22968,Fook Island
4621287_1,26436,Nova Africa
4639761_1,46258,Elbonia
4643689_2,58741,Bartovia
46584_2,36170,Carpathia
4660574_1,30254,Gondal
4671969_1,12515,Carpathia
4698412_1,51259,Oceania
4709970_1,11324,Kamistan
4724724_1,29319,Cobra Island
4739594_1,66648,Glubbdubdrib
4745008_2,17775,Novistrana
4758562_2,12308,Santa Prisca
4766083_1,34903,Fook Island
4778212_2,58518,Gondal
4791265_2,55324,Borginia
4794302_2,4483,Santa Prisca
4814464_2,19335,Leutonia
4869855_1,56816,Cobra Island
4889615_2,28115,Grenyarnia
4901746_1,22490,Fook Island
4919370_1,30765,Tcherkistan
4961289_1,2588,Axphain
4976210_1,12308,Santa Prisca
4990156_1,62185,Axphain
500070_1,20079,Fook Island
5006405_1,19771,Patusan
5039939_1,42356,Idris
5092157_1,34478,Kangan
5098282_1,22574,Elbonia
5138164_1,29319,Cobra Island
5164900_1,43530,"Novoselic, The Kingdom of"
5187430_1,7410,Kasnia
5215169_2,28115,Grenyarnia
5273073_1,45682,Patusan
5286922_1,43421,Cobra Island
5291846_2,8750,Cobra Island
5297213_1,61678,Genosha
5299405_6,52818,Elbonia
5301371_1,18845,Fook Island
5303305_1,2416,Drusselstein
5337061_1,1940,Rolisica
5337219_2,18931,Cobra Island
5356654_1,52344,Glubbdubdrib
5373919_1,52093,Atlantis
5401094_1,4932,Borginia
5413803_3,15215,Novistrana
5444558_1,56590,Marina Venetta
5452495_1,17707,Bartovia
5475607_3,55763,Bozatta
5490531_1,49668,Rolisica
5511691_1,53373,Gondal
5538296_4,1287,The Devilfire Empire
5563929_1,14549,Kangan
5577580_1,49486,Kumbolaland
5584471_1,56775,Sokovia
5590550_1,7653,Cobra Island
5623590_1,24124,Elbonia
56248_1,57990,Carpathia
5646548_1,20820,Axphain
5653448_2,47050,Cobra Island
5667875_1,25866,Glubbdubdrib
5670422_1,51259,Oceania
5677725_2,31057,Kangan
5693625_1,55918,Santa Prisca
570928_1,2416,Drusselstein
5710562_1,31088,Fook Island
571083_1,9526,Kangan
5718065_1,4932,Borginia
5721213_1,657,Bozatta
5732064_2,16658,Glubbdubdrib
5738985_1,51291,Glubbdubdrib
5745721_1,61187,Fook Island
5754110_6,59589,Gondal
5791664_1,47499,Kangan
5847579_1,37664,Bozatta
5848029_1,6582,Sokovia
5852091_1,46931,Slaka
5863099_1,3763,Glubbdubdrib
